num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
117,88,21,772,1000,104077,46076,4720,88,1000000,2006,835,7.4,1.78,11000
140,106,135,11,7000,334658,75633,7098,160,,2014,71,7.3,2.39,32000
29,79,2,551,855,279282,3806,2489,49,1000000,2003,577,6.1,1.85,150
308,135,0,310,873,43982842,125114,2369,593,65000000,2009,559,6.7,2.35,16000
248,96,50,0,3,484221,23836,6,107,1000000,2012,3,8.2,1.85,20000
84,53,141,23,141,274661,10564,313,40,1000000,2007,125,7.7,1.85,0
40,97,10,5,102,144431,1290,118,13,1000000,2006,7,7.3,1.85,587
,120,0,0,12,227241,56,15,2,,2004,3,7.4,,32
13,90,165,679,978,112521,455,3258,16,,2000,922,5.7,,25
31,91,9,9,53,287761,2482,86,16,1000000,2013,24,7.6,1.85,0
43,93,0,0,20,100240,1220,28,11,1000000,2014,8,6.8,,0
2,112,74,891,260000,96734,606,263584,5,1000000,2012,984,5.6,1.85,706
4,160,5,219,724,49000,1524,2024,30,1500000,2005,668,4.8,,31
238,95,243,725,969,100659,30160,3833,193,900000,2009,962,6.4,1.85,0
112,93,11,271,443,48430,20176,1452,73,500000,2010,298,6.8,1.85,0
33,88,29,117,499,21210,2735,1141,52,1000000,1998,230,6.1,1.85,157
8,105,5,73,590,,1434,1042,43,1000000,1999,231,5.2,,27
95,98,8,14,96,22434,334,196,17,,1996,71,6.9,1.85,43
29,82,82,490,2000,12996,1938,3905,54,1000000,2000,571,6,1.85,210
3,89,32,256,386,,397,1647,6,1000000,2009,261,6.3,1.78,143
71,78,0,61,262,10018,3228,509,31,1000000,2006,163,6.1,1.85,244
36,97,4,150,446,62480,1048,928,7,1000000,2015,171,5.5,2.39,793
56,81,0,394,975,6387,4862,2694,37,1000000,2006,645,6.9,1.85,0
8,90,18,422,491,5494,377,2633,13,,1997,490,5.6,,17
3,97,0,94,639,,534,1188,9,1000000,2005,361,1.9,1.78,128
8,88,53,176,563,721,783,1284,12,1000000,2006,288,4.1,1.85,42
9,96,436,4,474,703,480,920,21,1500000,2001,436,5.4,1.85,47
87,105,50,8,327,,3499,351,15,1000000,2013,9,6.8,1.85,0
6,,3,4,7,,876,19,15,1000000,2015,5,7,,259
14,76,57,228,442,,9190,1635,75,1000000,2006,403,6.7,1.85,501
20,96,0,396,782,,1359,2607,8,1000000,2014,490,5.8,1.78,903
23,99,0,131,363,,1420,997,26,1000000,2006,275,6.2,,138
6,90,15,106,984,,1612,1752,28,1000000,2009,157,2.8,16,297
12,94,82,47,694,,340,964,7,,1965,196,7.3,1.37,32
2,87,3,149,767,,275,1593,22,1000000,2004,282,5.8,,141
12,93,923,904,34000,,3943,52113,24,,2008,17000,6.5,1.85,599
,90,0,171,1000,,33,1996,,1000000,2008,618,6.1,,3
64,89,23,23,199,,3650,292,39,500000,2009,37,5.1,1.85,0
7,83,142,317,458,,634,1549,14,1000000,2012,383,2.2,1.78,150
9,96,0,0,90,,955,90,7,,2014,0,7.2,2.35,68
21,90,0,360,898,,982,2116,12,1000000,2011,395,5.7,1.66,370
,138,105,110,592,,293,1350,1,1000000,2009,207,3.4,,41
1,84,142,402,10000,,93,11466,6,1000000,2014,854,3.8,1.78,54
95,83,224,37,224,,6531,344,47,,2012,59,4.7,1.85,0
40,96,0,177,335,,6513,1226,41,1000000,2012,334,5.6,2.35,968
6,94,6,0,92,,425,109,24,1000000,2006,17,3.9,,91
16,90,0,36,57,,137,231,16,1000000,2014,40,5.4,,48
39,95,53,253,677,,6256,1825,19,1000000,2015,366,5.2,2.35,936
150,93,3,115,214,,2057,656,30,1000000,2013,211,3.5,2.35,0
1,111,0,426,657,,207,2677,1,1000000,2014,608,5.3,,212
393,101,0,888,3000,2319187,92640,5056,212,20000000,2013,1000,7,2.35,23000
32,103,17,113,754,,4998,1567,55,,1968,605,7.1,2.35,785
78,87,0,302,696,,6265,1618,56,950000,2013,371,5.5,,2000
,30,,223,775,,954,1713,14,,,275,5.9,,57
8,100,12,354,529,,7870,2468,64,950000,2014,413,6,,884
6,90,29,558,1000,,443,2504,4,989000,2007,569,4.8,,42
9,83,0,17,56,,265,104,3,913000,2014,28,7.1,,489
134,108,603,279,10000,9600000,100890,11094,281,910000,1954,416,8.2,1.85,0
18,100,28,501,945,20186,6025,2924,15,930000,2011,756,5.7,2.35,995
233,113,163,27,131,1185783,44763,264,172,590000,2007,60,7.9,1.85,14000
10,97,171,76,1000,,139,1343,3,3000000,2015,171,7.3,,52
231,104,171,0,109,1007962,131969,117,651,950000,2005,8,7.1,2.35,12000
65,91,91,659,982,381186,13485,3299,90,900000,2005,796,6.4,2.35,698
76,107,32,127,144,439958,6277,509,43,,2011,127,5.9,2.35,0
327,85,0,88,282,16097842,53919,687,168,900000,2013,270,7.5,1.85,17000
62,101,6,727,975,6643,11965,4184,39,900000,2012,947,6.4,2.35,0
116,70,11,8,16,102797150,94225,63,136,,1942,12,7.4,1.33,0
73,88,0,102,465,442638,5489,897,23,850000,2007,140,7.3,,337
238,112,29,874,12000,42919096,64748,15800,122,15000000,2013,1000,6.5,2.35,12000
35,107,6,522,23000,819939,14580,26017,252,850000,2003,813,7.2,1.85,0
2,78,0,0,0,,19,0,2,900000,2011,0,6.7,16,24
6,90,66,734,904,,122,5435,3,1000000,2013,782,7.1,,181
115,88,15,567,938,1243961,13421,3770,34,850000,2012,904,6,2.35,0
193,92,43,172,904,3094687,24391,1751,61,,2012,517,6.7,2.35,0
16,95,14,221,284,15278,1742,1185,158,825000,2002,234,5.6,1.85,409
68,85,46,141,418,,7308,926,72,500000,2006,146,7,2.35,933
16,86,63,175,489,,2706,1278,23,990000,2015,207,4.9,,549
7,90,8,487,1000,,169,3336,6,100000,2015,806,3.2,,312
354,123,0,620,786,7098492,151812,2501,264,500000,2011,712,8.4,1.85,48000
16,93,5,10,49,,190,81,6,,2009,11,6.9,,33
74,88,377,236,529,4771000,26513,1502,174,800000,1995,502,7.5,1.85,0
11,114,9,86,159,1001437,2039,423,28,800000,1993,143,7.2,1.85,81
59,88,6,68,302,2073984,4743,663,135,800000,2002,270,7.2,1.85,219
71,110,21,3,426,9950,7431,455,84,,1929,20,8,1.33,926
5,95,0,167,940,,59,1484,1,850000,2008,188,7.4,1.78,18
25,83,0,0,24,,772,29,11,800000,2004,5,7.2,,83
29,104,37,501,574,144583,2256,1983,79,800000,1999,573,6.5,1.85,130
17,94,3,181,262,,3480,991,30,800000,2003,262,7.2,,396
13,87,0,258,1000,58163,122,2359,3,,2000,749,4.2,,4
6,93,247,152,247,35688,4167,954,72,600000,2014,217,5.1,,0
224,91,75,13,35,41709,54601,116,200,800000,2009,16,6.4,1.85,23000
33,90,38,69,214,1310270,17725,587,157,780000,2003,115,6.8,,1000
1,14,0,37,134,,292,315,3,,2012,93,6.2,,14
100,112,0,425,11000,115000000,63839,14954,238,777000,1973,2000,7.5,2.35,0
21,75,21,0,25,,1477,25,24,750000,2006,0,7.7,1.78,274
82,86,8,357,2000,5518918,12160,3071,73,750000,2007,424,6.9,1.85,307
271,86,365,522,934,4007792,101287,2714,260,750000,2012,830,7,2.35,31000
5,89,15,95,312,7705974,3543,548,8,,2011,135,7.5,1.85,614
255,95,214,246,513,26297,25750,1269,209,500000,2011,257,6.3,2.35,0
292,101,243,74,969,77501,27260,1252,247,750000,2011,128,5.5,2.35,0
178,89,687,389,10000,42638165,42183,12183,230,16000000,2009,787,4.8,2.35,0
120,106,973,48,319,,17813,500,101,750000,1970,90,8.1,1.66,0
31,88,168,21,108,47329,1661,243,31,750000,2002,72,6.6,1.78,163
114,99,4,201,1000,18378,9376,1558,74,900000,2008,233,5.2,1.85,0
233,90,129,280,935,,25951,2170,129,750000,2006,611,5.6,2.35,2000
8,95,3,118,717,,851,1117,30,750000,2009,134,3.1,1.85,128
153,85,160,433,998,,80193,2496,333,750000,1952,575,8.1,1.37,3000
53,170,23,2,7,7830611,18980,15,74,700000,1994,6,8.3,1.33,0
49,86,30,14,262,3278611,2877,321,46,,2005,23,7.1,1.33,903
4,,364,567,22000,,3089,26578,11,,2014,4000,8.1,,1000
64,97,52,36,80,1141829,8509,209,109,700000,2001,67,7.2,1.85,420
23,104,0,195,601,,1354,1581,17,1000000,2014,524,6.3,2.35,523
8,88,0,311,618,,551,2476,10,,2009,592,4,,303
446,201,0,84,6000,218051260,316027,7122,2618,207000000,2005,918,7.2,2.35,0
228,108,174,324,730,32048809,94463,2160,576,30000000,2005,716,5.3,1.85,0
208,106,31,71,33000,2694973,70885,33734,189,700000,2006,519,7.2,1.85,0
2,107,0,236,752,10508,103,1763,6,700000,1998,282,6.5,,102
25,84,21,48,465,2301777,819,714,36,650000,1997,170,6.5,,161
8,91,0,137,696,,514,1210,1,750000,2015,320,4.9,2.35,158
143,90,13,432,977,169719,7384,2483,79,,2013,511,5.2,1.85,0
21,103,2,442,628,,474,1683,8,400000,2009,474,7.4,,203
1,71,0,21,1000,,5,1359,1,650000,2014,338,7.4,,5
34,90,4,258,523,,3699,1553,27,650000,2012,385,5.4,2.35,1000
5,67,4,2000,260000,,344,283939,5,625000,2013,21000,3.9,,0
10,94,7,912,956,,1432,4767,19,700000,2015,945,5.3,,0
66,81,10,23,610,3000000,13269,824,98,609000,1935,172,7.8,1.37,1000
360,81,19,39,170,140530114,186786,399,3400,60000,1999,170,6.4,1.33,0
53,215,14,136,262,13300000,12631,778,63,600000,1970,227,8.1,2.2,0
82,83,644,11,119,,13915,190,109,650000,1977,29,6.5,1.85,0
15,106,16,254,602,171988,448,1281,16,600000,2000,266,5.6,1.85,12
,103,0,20,23,23616,94,85,4,600000,2007,20,5.6,1.78,11
18,90,4,218,919,13493,531,2288,19,600000,1998,711,6.6,1.85,51
,88,12,359,601,79043,85,2241,,,2013,371,6.3,,358
22,105,0,0,0,,74,0,2,400000,2015,0,7.7,,34
15,115,3,0,0,,204,0,13,750000,2002,0,7,,32
,90,0,271,595,,6,1754,1,600000,2014,412,8,,9
18,102,12,2,541,,389,553,1,,2016,8,7.2,,36
8,98,5,233,587,,719,1707,9,600000,2013,448,4.5,,128
105,87,44,704,785,515005,31429,2538,219,560000,1964,725,7.7,1.75,0
3,80,6,,,2245,57,0,2,560000,2011,,7.2,,88
4,88,11,221,2000,,487,2996,9,550000,1983,433,6.1,,7
2,83,0,0,0,,86,0,2,500000,2015,0,6.4,2.35,18
50,122,589,150,848,33451479,17068,1164,215,500000,2008,153,6.5,1.85,0
19,115,95,0,0,,113,0,3,550000,2013,0,7,1.85,126
5,86,24,142,407,39552600,3411,1090,36,500000,1974,189,6.1,1.85,816
235,79,9,7,48,30500882,42256,67,916,500000,2003,10,5.7,1.85,0
8,87,490,201,833,,1305,2295,3,,2011,523,5.4,,244
95,97,8,22,423,17000000,3274,516,84,500000,1977,23,5.9,1.85,0
84,105,2,0,0,8044906,3156,0,65,,2005,0,7.5,1.85,588
154,89,310,587,22000,5739376,58260,24419,286,500000,2003,833,7.7,1.85,0
20,120,3,234,984,3773863,4583,2563,55,1000000,2009,801,7.1,2.35,0
88,94,3,2,196,3117666,3394,382,43,,2006,184,7.4,1.66,694
70,108,6,43,54,2047570,6790,194,80,500000,1999,44,7.6,1.85,491
5,102,0,15,69,1250798,1099,161,53,500000,2002,24,6.4,,43
105,83,6,0,30,1127331,7559,30,77,46000,2003,0,7.4,1.85,0
29,93,0,59,399,906666,154,660,5,500000,2011,169,6.8,16,287
46,86,7,17,328,1114943,3562,407,74,500000,2000,27,6.5,1.85,0
3,101,0,17,69,1111615,651,155,34,500000,2003,34,6,,44
54,111,35,482,980,985341,3479,3166,87,500000,1999,505,7.3,1.85,180
126,90,9,595,710,603943,26407,2655,154,500000,2004,634,7.3,1.85,1000
17,86,204,474,659,334041,1038,2322,21,500000,1997,529,6.5,1.85,51
25,98,71,658,22000,295468,709,24382,34,500000,2001,1000,6,1.85,139
11,91,21,469,597,243347,553,2555,24,500000,2002,485,5.3,1.85,86
81,91,12000,213,778,154077,6884,1440,53,500000,2005,327,6.6,1.85,238
155,90,217,243,10000,342936,45928,20480,106,,2013,10000,6.1,2.35,0
39,88,0,49,342,151389,774,483,7,500000,2012,79,7.1,,590
153,202,0,4,304,269061,229012,338,596,2000000,1954,8,8.7,1.37,11000
26,89,6,8,14,133778,3086,44,9,500000,2012,9,8.4,,0
10,97,32,329,11000,,3013,11839,24,500000,1991,422,5.8,1.85,344
35,84,681,143,239,52850,1656,734,12,500000,2007,172,6.2,1.85,155
230,82,248,196,353,98017,26185,1498,170,500000,2010,248,5.8,1.85,46000
165,94,12,183,17000,177343675,70136,17883,214,135000000,2015,523,6.7,1.85,26000
9,100,6,325,396,31937,1358,2310,10,500000,2007,326,5.7,1.85,60
17,112,12,699,33000,13134,2004,35294,32,500000,2002,1000,6.1,2.35,183
344,94,380,113,660,237301,75669,1118,451,500000,2010,280,6.4,2.35,19000
2,87,0,347,584,,299,1924,11,,2005,507,5,1.85,29
28,91,0,170,472,12055,739,1047,10,500000,2007,185,6.5,,339
29,87,38,445,552,1332,2038,2251,20,500000,2012,533,4.6,2.35,898
11,98,0,0,4,,2097,8,9,3000000,2006,4,7.7,2.35,23
48,95,3,25,30,,1006,119,11,500000,2006,27,7.3,1.85,808
24,87,395,637,991,,601,3309,10,100000,2000,946,6.6,1.85,22
166,102,487,118,991,316842,15756,2099,68,,2014,943,6.4,2.35,0
,127,2,0,2,,16,2,3,500000,2005,0,5.8,1.33,0
9,96,3,205,387,,38,1235,3,500000,2014,244,7.2,1.33,16
48,103,21,680,25000,,26863,26999,54,,2012,766,7.2,2.35,0
64,104,32,238,685,,2012,2102,28,500000,2012,492,3.5,2.35,0
,90,0,569,970,,22,3359,,,2015,812,7.5,,337
1,122,406,152,358,,292,1038,16,,2015,317,2.2,,353
111,93,33,135,1000,37188667,34219,1531,578,12000000,2002,188,3.3,1.85,0
26,90,0,120,322,,5025,630,45,500000,2011,178,6.6,,701
1,101,0,15,159,,197,206,1,500000,2012,15,6.9,16,126
3,94,0,212,918,,60,2091,2,150000,2016,402,4,,381
10,97,163,303,636,,259,2438,20,500000,2016,456,7.4,1.78,707
1,90,0,33,84,,30,254,1,,2014,41,8.3,,70
1,108,431,317,466,,62,1628,4,500000,2016,431,5.7,,0
10,82,0,0,0,21199,40,0,10,500000,2014,0,6.8,,44
1,84,0,53,385,,15,683,1,500000,2016,169,5.2,16,9
525,130,0,11000,44000,234903076,175413,73441,511,215000000,2013,15000,6.4,2.35,60000
96,91,6,10,488,,19253,553,147,475000,1984,11,6.2,1.85,0
8,91,10,10,353,2712293,475,380,11,450000,1991,12,5.9,1.85,123
92,107,521,80,773,768045,19732,976,120,2000000,2002,89,7.7,1.85,0
1,82,5,237,472,,53,1752,5,500000,2015,251,4.3,,62
365,84,3,446,10000,379122,10143,12496,54,450000,2005,651,7.1,2.39,0
88,103,365,49,907,23000,5931,1411,58,500000,2006,365,6.2,1.85,0
3,86,0,304,873,,64,2830,3,450000,2013,469,6.8,,31
65,89,24,45,610,2300000,7921,995,97,439000,1933,105,7.7,1.37,439
,52,0,0,8,,78,10,10,450000,2014,2,8.2,,460
71,98,89,3,88,2938208,7143,173,52,225000,1990,74,7.5,1.66,865
34,133,10,19,690,9910,13543,774,94,25000000,2004,24,7.6,1.85,0
15,81,15,93,847,,268,1151,6,,2013,94,4.1,16,61
220,92,100,482,970,44540956,161448,3950,1473,400000,2004,759,6.9,1.85,0
279,90,57,92,1000,258113,42678,1528,135,1066167,2013,235,7.1,2.35,0
409,84,110,21,189,107917283,184824,330,1189,15000,2007,109,6.3,1.85,12000
86,91,147,5,22,1293295,10366,54,88,,2001,20,7.7,1.37,0
131,91,0,332,795,1229197,382240,2158,660,229575,1975,561,8.3,1.66,14000
69,90,25,138,231,1689999,3675,771,48,400000,2006,200,7.1,2.35,426
8,96,14,6,361,11798,179,387,18,100000,2003,14,4.7,1.78,39
75,60,,833,1000,,202115,4908,379,,,923,7.7,16,0
72,88,20,0,58,592014,5709,78,114,218,2003,20,7.2,1.37,754
4,92,4,12,93,425899,1123,168,31,400000,2010,31,5.1,1.78,638
9,97,0,271,935,,143,2350,5,500000,2014,709,5.4,,194
203,82,385,22,48,126387,14985,123,253,400000,1981,22,6.9,2.35,2000
11,22,,6,59,,7458,81,82,,,11,8.2,1.33,526
148,101,12,149,642,80276912,140740,1026,151,35000000,2008,171,6.1,2.35,0
80,80,3,39,108,,4788,272,52,500000,2005,64,6.1,1.85,166
46,97,350,33,114,,10577,260,64,650000,1985,61,6.9,1.66,0
8,84,0,36,169,25918,191,312,10,,2002,80,5.8,1.78,7
10,97,0,83,918,,369,1163,5,900000,2004,100,6,1.78,12
76,91,0,92,440,,19964,809,197,400000,1972,132,8.2,1.66,0
69,123,204,9,436,,10718,481,88,385907,1916,22,8,1.33,691
43,86,3,513,643,617172,4407,2864,75,375000,1997,606,7,,672
36,100,4,4,77,2808000,4546,109,71,379000,1929,28,6.3,1.37,167
304,96,0,58,634,,141219,813,740,375000,1981,66,7.6,1.37,12000
279,89,33,118,470,12843,27297,1233,131,6000000,2012,378,6.1,2.35,0
23,84,0,,3,34151,186,3,3,450000,2015,,7.2,1.78,111
110,88,30,0,15,1523883,9037,15,70,1750211,2005,0,7.8,1.85,0
40,90,44,93,615,4000000,6046,872,46,350000,1987,96,4.7,1.85,583
45,90,0,0,0,84689,695,0,16,,2005,0,7.5,,70
23,43,,576,2000,,72017,5052,323,,,821,6.7,16,17000
4,98,0,0,196,,209,199,8,350000,2015,3,3.4,2.35,240
318,101,0,598,2000,47000000,157863,4400,1191,300000,1978,742,7.9,2.35,12000
177,96,0,253,359,,447785,1433,888,350000,1957,259,8.9,1.66,40000
51,83,3,258,812,246574,1272,1370,15,,2009,277,6.9,1.85,675
124,65,964,21,380,,64888,540,235,325000,1934,114,8.2,1.37,0
211,94,252,14,47,110197,44864,126,170,,2009,37,7.3,2.35,13000
26,112,2,321,786,7707563,7687,2638,32,,2003,633,8,1.85,0
64,102,149,276,409,1281176,2932,1986,73,312000,1999,277,6.7,1.85,121
56,98,10,912,10000,16115878,24438,13433,194,8000000,1995,1000,6.6,2.35,0
29,91,82,8,75,1652472,2843,102,25,300000,1996,9,6.9,1.66,166
131,80,54,543,1000,2360184,18035,3010,177,300000,2003,806,7.1,1.85,0
4,114,7,2,19,,270,37,7,,1998,16,5.6,1.33,29
88,76,129,26,52,255352,4423,132,57,300000,2006,44,6.7,1.66,594
189,80,129,26,375,856942,12241,460,112,200000,2008,44,7.1,1.85,0
20,88,5,301,795,,554,1884,23,300000,2010,659,5.2,,92
96,110,0,0,710,,19386,967,74,300000,1965,257,7.7,2.35,2000
27,104,0,,2,32631,291,2,8,,2005,0,7.5,,50
15,102,95,,,16892,341,0,12,300000,2001,,7.6,1.85,379
24,95,0,87,581,12438,891,835,26,160000,1964,99,8.1,,363
16,94,37,104,318,40542,294,751,16,300000,1997,157,5.5,,26
13,109,3,25,54,5199,720,185,23,200000,2004,53,6.6,2.35,30
8,90,0,32,502,,476,689,18,350000,2009,119,3.2,,53
156,133,278,107,5000,24343673,91863,5405,524,45000000,2007,117,7.4,2.35,14000
4,110,44,221,644,1711,82,1440,1,,2015,503,6.6,,175
164,80,43,668,13000,,19875,14950,147,300000,1975,926,6.2,1.85,0
10,95,0,309,685,2468,241,2048,5,300000,2014,665,4.8,1.85,261
1,94,0,87,156,,47,544,4,,1990,102,4.5,,4
8,98,3,248,500,,95,1545,7,300000,2010,317,7.2,,7
9,98,77,0,19,,569,19,1,500000,2015,0,4.3,1.78,114
78,96,5,180,431,,1905,1228,58,250000,1981,338,4.5,1.85,249
131,97,19,313,778,,4550,2515,58,300000,2011,456,6.4,1.85,0
286,90,25,235,601,318622,24668,1734,175,270000,2012,260,6.4,2.35,0
147,113,0,781,13000,12006514,114070,15765,500,250000,1997,1000,7.3,1.85,0
71,91,132,225,400,4186931,6041,1330,85,250000,2001,286,6.9,1.85,169
,90,2,99,466,,30,842,,290000,2010,216,4.3,1.85,16
51,98,681,13,94,3799339,8000,139,138,250000,2002,26,7.2,1.85,661
23,94,4,10,360,1977544,3513,656,36,250000,1995,273,6.5,1.85,423
59,96,44,129,625,1050600,4662,1378,136,250000,2000,487,6.6,1.85,170
9,100,0,51,250,902835,1489,454,40,250000,2001,89,6.7,1.85,133
,90,0,185,569,,28,1461,,300000,2014,553,4.3,,17
99,90,165,319,686,489220,160511,1743,696,365000,1997,648,7.3,1.85,11000
21,76,0,62,991,212285,1727,1661,21,250000,1996,575,6.4,,46
19,75,45,0,5,203134,1428,7,21,250000,1997,2,7,1.85,178
43,78,7,142,308,191309,2787,1008,64,150000,2004,249,5.5,1.85,98
206,90,52,224,34000,3388210,46813,34983,150,250000,2011,487,6.7,1.78,12000
,96,0,270,471,,24,1399,2,300000,2015,320,4.3,16,85
29,92,99,181,793,177840,708,1987,22,250000,1999,605,6.1,,93
27,75,269,7,100,47111,1227,127,11,,2005,8,6.8,1.85,62
162,99,261,461,924,49494,8511,2862,87,250000,2013,835,3.9,2.35,0
11,58,,250,887,,12848,2572,59,,,340,8.5,16,10000
26,86,5,41,68,,603,216,15,,2004,64,6.9,,122
85,92,337,22,35,45661,7148,114,32,,2007,32,7.3,2.35,773
77,101,17,289,766,,70076,2123,120,,2009,438,6.9,2.35,14000
8,81,0,5,119,18195,336,154,7,250000,1997,24,6.3,1.85,67
5,93,7,73,349,,602,631,18,,2008,168,2.5,1.85,777
3,95,1000,3,1000,,300,1056,8,250000,2010,53,5.7,1.78,141
66,107,63,76,135,,18486,457,215,,2009,115,7,1.78,11000
4,98,3,104,337,,450,694,10,250000,2010,168,6.2,,0
,35,2,152,338,,31,968,,,2007,219,6.9,,0
15,108,32,180,602,,870,1991,18,,1982,427,4.5,1.85,76
1,66,0,0,0,,6,0,1,250000,2013,0,7.8,,53
12,95,7,89,236,,1488,537,28,250000,2012,206,4.4,,519
,99,45,224,1000,,1465,2166,56,,1998,393,7.4,1.33,515
1,108,431,3,288,,25,387,1,250000,2014,96,6.6,,71
6,90,30,670,699,,37,3967,2,250000,2014,683,8,,199
48,151,54,6,81,,4849,108,45,245000,1925,12,8.3,1.33,226
2,83,12,29,1000,,110,1244,1,240000,2006,185,6.5,,72
17,108,0,142,431,,330,1087,2,250000,2013,297,7.1,1.85,231
225,92,0,146,27000,104792,84817,27507,145,,2008,161,7.1,1.85,22000
5,105,7,494,814,,146,2970,4,250000,2015,755,4,,244
22,86,15,0,2,111300,575,2,6,225000,2012,0,7.5,2.35,801
38,106,0,131,254,1027119,2742,964,73,225000,2000,147,7,1.85,72
21,93,0,0,12,,161,24,5,100000,1969,12,4,1.37,17
67,80,7,21,57,5000000,4812,205,88,210000,1953,40,6.7,1.37,465
69,127,130,51,618,,22124,800,108,5000000,1954,53,7.2,1.37,0
208,93,750,28,728,,152232,928,303,200000,1979,76,7,2.35,10000
77,96,218,31,4000,4505922,63951,4230,252,200000,1996,135,7.4,1.85,0
122,99,0,93,16000,3500000,147566,16534,235,200000,1964,360,8,2.35,0
35,66,16,28,418,,4152,583,59,200000,1933,85,6.5,1.37,328
15,85,0,0,66,381225,131,66,13,200000,2004,0,7.2,1.78,30
25,101,0,16,77000,2428241,2099,77046,26,200000,2010,21,6.4,,0
37,97,151,305,1000,78030,1034,3021,10,200000,2012,1000,6.5,2.35,569
76,119,670,9,24,59774,4212,69,18,,2010,20,6.8,2.35,2000
12,103,18,61,96,174682,460,314,14,200000,2002,90,6.9,,96
7,86,0,15,178,215185,48,279,2,200000,2008,58,7.5,,26
450,106,0,273,17000,32154410,148334,18469,274,30000000,2013,681,7.1,1.85,29000
60,90,25,10,169,,2413,206,112,200000,2003,25,5.1,1.33,198
4,95,89,45,471,,81,705,1,250000,2015,89,6.2,,47
42,94,2,156,259,,1328,711,22,13000000,2010,165,3.9,2.35,0
93,84,157,98,962,140016,3507,2016,40,,2008,873,6,1.85,443
1,89,0,15,138,,78,192,1,,2014,18,6.8,,267
16,59,121,0,27,,352,27,4,150000,2004,0,7.4,1.37,44
54,126,147,0,0,,9903,0,49,,1955,0,8.1,1.37,863
38,86,123,782,3000,15542,6689,7144,51,,2008,985,6.5,1.85,0
66,87,29,131,505,,129799,1181,638,200000,2007,323,8,1.78,46000
11,106,15,0,2,1111,771,2,10,200000,2006,0,7.7,1.66,246
6,86,20,32,563,,1338,828,32,200000,2004,194,7.2,1.33,90
25,89,0,31,236,,374,518,10,2500000,2008,189,5.4,1.78,83
13,105,0,27,178,,37,263,1,200000,2012,32,6.7,,38
18,93,0,75,110,,191,338,1,,2014,79,6.3,,142
3,94,0,178,433,,15,1112,3,200000,2012,375,8.1,1.78,66
46,89,373,27,36,925402,27882,100,130,180000,1997,35,8.5,1.85,0
143,97,131,67,507,469947,19846,654,68,120000,2011,75,7.7,1.85,0
26,88,0,46,539,7137502,4769,708,26,175000,1986,53,6.5,1.85,406
,78,0,0,0,,27,0,1,180000,2014,0,8.7,,88
5,104,0,0,0,,354,0,1,168000,2015,0,6.5,,34
242,92,135,259,574,1316074,71387,1303,228,100000,2011,399,7,1.85,21000
48,108,14,826,2000,,6025,4385,28,,2014,1000,5.8,,0
38,97,101,101,982,15180000,3340,1631,50,500000,1971,535,5.5,1.37,566
,109,0,26,270,,8,364,,200000,2014,54,7,,65
91,78,56,184,376,2882062,5178,1144,101,150000,2000,346,6.3,1.85,132
232,85,109,18,200,9437933,90827,332,329,180000,2007,96,7.9,1.85,26000
18,88,14,3,142,110720,524,168,22,1200000,1999,23,7.3,,73
29,93,0,2,58,155984,586,62,9,160000,2009,2,7.4,1.85,0
44,86,6,115,498,,3813,895,27,,2012,204,5.4,2.35,0
2,98,0,21,52,,53,130,1,,2015,36,7.1,,197
277,88,365,177,383,30859000,96411,1094,826,83532,1974,371,7.5,1.85,0
43,25,36,27,39,,21826,139,126,150000,1965,36,8.4,1.33,0
5,72,0,0,0,4914,123,0,2,150000,2015,0,7,,215
16,66,4,232,502,,502,1796,9,150000,2013,366,5.3,,207
18,80,0,0,0,5858,260,0,2,150000,2014,0,7.1,,116
40,91,909,42,909,6706368,22800,1048,133,160000,1989,91,7.5,1.66,667
130,93,261,697,783,,14193,3700,106,18000000,1982,782,6.1,1.85,0
3,89,0,163,196,,100,942,3,125000,2014,180,7.2,,72
136,85,129,100,120,405614,15775,511,69,,2011,119,6.7,1.85,0
,62,58,,,,18,0,,125000,2013,,8.2,,54
12,90,0,,,,102,0,7,120000,2005,,6.6,1.66,14
171,90,100,9,830,1573712,21618,973,62,125000,2011,128,6.7,,3000
,,0,,17,,172,17,,125000,2015,0,5.1,,0
8,88,686,405,847,,3262,2364,46,120000,2007,686,7,1.78,377
8,88,686,405,847,,3262,2364,46,120000,2007,686,7,1.78,377
284,96,0,56,125,,87978,403,580,114000,1968,108,8,1.85,0
